date,market,crop,modal_price,min_price,max_price,rainfall_mm,temp_c,humidity,data_source
2026-05-25,Belagavi,potato,1310.46,1153.2,1467.71,7.27,28.2,59.97,synthetic_demo_v2
2026-05-26,Belagavi,potato,1280.83,1127.13,1434.53,0.0,29.33,54.83,synthetic_demo_v2
2026-05-27,Belagavi,potato,1323.49,1164.67,1482.31,7.56,28.41,70.66,synthetic_demo_v2
2026-05-28,Belagavi,potato,1343.46,1182.24,1504.67,8.02,27.63,68.31,synthetic_demo_v2
2026-05-29,Belagavi,potato,1382.91,1216.96,1548.86,1.78,28.98,60.35,synthetic_demo_v2
2026-05-30,Belagavi,potato,1453.83,1279.37,1628.29,7.25,28.28,75.83,synthetic_demo_v2
2026-05-31,Belagavi,potato,1429.71,1258.14,1601.27,4.67,29.15,77.33,synthetic_demo_v2
2026-06-01,Belagavi,potato,1405.23,1236.6,1573.86,12.95,29.32,73.09,synthetic_demo_v2
2026-06-02,Belagavi,potato,1427.89,1256.54,1599.24,8.53,28.73,66.21,synthetic_demo_v2
2026-06-03,Belagavi,potato,1469.78,1293.41,1646.15,4.82,29.01,56.91,synthetic_demo_v2
2026-06-04,Belagavi,potato,1506.88,1326.05,1687.7,5.07,29.56,69.72,synthetic_demo_v2
2026-06-05,Belagavi,potato,1482.81,1304.87,1660.75,6.85,27.14,50.78,synthetic_demo_v2
2026-06-06,Belagavi,potato,1432.94,1260.99,1604.9,9.34,27.17,60.62,synthetic_demo_v2
2026-06-07,Belagavi,potato,1461.8,1286.39,1637.22,5.53,27.09,64.59,synthetic_demo_v2
2026-06-08,Belagavi,potato,1437.51,1265.01,1610.01,7.28,28.2,57.55,synthetic_demo_v2
2026-06-09,Belagavi,potato,1390.21,1223.38,1557.03,0.0,28.21,70.57,synthetic_demo_v2
2026-06-10,Belagavi,potato,1406.41,1237.64,1575.18,0.0,26.35,71.34,synthetic_demo_v2
2026-06-11,Belagavi,potato,1320.77,1162.27,1479.26,5.47,27.05,61.72,synthetic_demo_v2
2026-06-12,Belagavi,potato,1424.23,1253.32,1595.14,6.19,27.58,64.04,synthetic_demo_v2
2026-06-13,Belagavi,potato,1381.77,1215.96,1547.58,0.0,25.56,64.06,synthetic_demo_v2
2026-06-14,Belagavi,potato,1352.54,1190.24,1514.84,2.66,26.82,69.62,synthetic_demo_v2
2026-06-15,Belagavi,potato,1381.3,1215.55,1547.06,1.87,26.98,57.25,synthetic_demo_v2
2026-06-16,Belagavi,potato,1415.71,1245.82,1585.59,2.97,29.1,73.75,synthetic_demo_v2
2026-06-17,Belagavi,potato,1437.29,1264.82,1609.77,8.84,25.82,60.45,synthetic_demo_v2
2026-06-18,Belagavi,potato,1400.07,1232.06,1568.07,7.0,27.56,56.99,synthetic_demo_v2
2026-06-19,Belagavi,potato,1458.91,1283.84,1633.98,4.8,25.7,63.68,synthetic_demo_v2
2026-06-20,Belagavi,potato,1462.03,1286.59,1637.48,12.44,26.48,70.77,synthetic_demo_v2
2026-06-21,Belagavi,potato,1476.68,1299.48,1653.88,11.53,25.88,71.73,synthetic_demo_v2
2026-06-22,Belagavi,potato,1487.12,1308.67,1665.57,0.52,26.59,77.98,synthetic_demo_v2
2026-06-23,Belagavi,potato,1521.38,1338.81,1703.94,0.0,25.7,72.61,synthetic_demo_v2
2026-06-24,Belagavi,potato,1569.82,1381.44,1758.2,0.0,25.46,59.64,synthetic_demo_v2
2026-06-25,Belagavi,potato,1526.56,1343.37,1709.75,6.17,26.48,61.33,synthetic_demo_v2
2026-06-26,Belagavi,potato,1474.09,1297.2,1650.98,0.97,25.04,70.82,synthetic_demo_v2
2026-06-27,Belagavi,potato,1509.93,1328.74,1691.12,5.96,25.86,71.76,synthetic_demo_v2
2026-06-28,Belagavi,potato,1554.23,1367.73,1740.74,5.56,27.28,63.9,synthetic_demo_v2
2026-06-29,Belagavi,potato,1518.53,1336.31,1700.76,0.0,27.55,55.37,synthetic_demo_v2
2026-06-30,Belagavi,potato,1549.36,1363.44,1735.28,3.25,25.7,75.14,synthetic_demo_v2
2026-07-01,Belagavi,potato,1609.72,1416.55,1802.89,0.0,25.91,66.5,synthetic_demo_v2
2026-07-02,Belagavi,potato,1558.22,1371.24,1745.21,6.2,26.17,64.73,synthetic_demo_v2
2026-07-03,Belagavi,potato,1619.28,1424.97,1813.6,0.0,26.33,60.76,synthetic_demo_v2
2026-07-04,Belagavi,potato,1580.08,1390.47,1769.69,6.67,25.35,61.09,synthetic_demo_v2
2026-07-05,Belagavi,potato,1645.98,1448.46,1843.5,0.0,24.23,58.98,synthetic_demo_v2
2026-07-06,Belagavi,potato,1650.38,1452.34,1848.43,2.94,25.24,57.53,synthetic_demo_v2
2026-07-07,Belagavi,potato,1610.01,1416.81,1803.21,4.62,23.43,69.71,synthetic_demo_v2
2026-07-08,Belagavi,potato,1602.76,1410.43,1795.09,8.52,25.57,68.81,synthetic_demo_v2
2026-07-09,Belagavi,potato,1615.18,1421.36,1809.0,0.0,25.46,63.7,synthetic_demo_v2
2026-07-10,Belagavi,potato,1655.13,1456.51,1853.74,0.0,24.0,73.45,synthetic_demo_v2
2026-07-11,Belagavi,potato,1623.09,1428.32,1817.86,6.69,23.59,64.42,synthetic_demo_v2
2026-07-12,Belagavi,potato,1640.09,1443.28,1836.9,2.23,24.58,71.99,synthetic_demo_v2
2026-07-13,Belagavi,potato,1570.53,1382.07,1759.0,0.0,23.08,57.58,synthetic_demo_v2
2026-07-14,Belagavi,potato,1556.21,1369.47,1742.96,4.96,24.43,69.56,synthetic_demo_v2
2026-07-15,Belagavi,potato,1612.6,1419.09,1806.11,10.18,24.33,41.04,synthetic_demo_v2
2026-07-16,Belagavi,potato,1628.32,1432.92,1823.71,8.87,23.32,59.97,synthetic_demo_v2
2026-07-17,Belagavi,potato,1653.87,1455.41,1852.33,5.4,25.07,69.34,synthetic_demo_v2
2026-07-18,Belagavi,potato,1583.55,1393.52,1773.58,6.9,23.88,82.36,synthetic_demo_v2
2026-07-19,Belagavi,potato,1653.21,1454.83,1851.6,2.41,25.67,59.59,synthetic_demo_v2
2026-07-20,Belagavi,potato,1665.46,1465.6,1865.31,5.64,25.17,53.62,synthetic_demo_v2
2026-07-21,Belagavi,potato,1734.4,1526.27,1942.53,4.85,25.42,62.51,synthetic_demo_v2
2026-07-22,Belagavi,potato,1716.09,1510.16,1922.02,2.45,24.27,63.41,synthetic_demo_v2
2026-07-23,Belagavi,potato,1724.09,1517.2,1930.98,14.41,22.63,59.39,synthetic_demo_v2
2026-07-24,Belagavi,potato,1640.41,1443.56,1837.26,1.77,23.9,68.7,synthetic_demo_v2
2026-07-25,Belagavi,potato,1620.1,1425.69,1814.52,0.0,22.97,67.91,synthetic_demo_v2
2026-07-26,Belagavi,potato,1615.87,1421.96,1809.77,12.96,25.54,64.44,synthetic_demo_v2
2026-07-27,Belagavi,potato,1641.92,1444.89,1838.95,6.12,25.42,71.77,synthetic_demo_v2
2026-07-28,Belagavi,potato,1633.31,1437.31,1829.3,0.0,23.0,64.71,synthetic_demo_v2
2026-07-29,Belagavi,potato,1601.46,1409.28,1793.63,0.0,24.02,52.65,synthetic_demo_v2
2026-07-30,Belagavi,potato,1572.23,1383.56,1760.9,13.44,21.58,72.55,synthetic_demo_v2
2026-07-31,Belagavi,potato,1587.87,1397.33,1778.42,0.0,24.45,55.12,synthetic_demo_v2
2026-08-01,Belagavi,potato,1597.82,1406.08,1789.56,2.06,23.52,64.24,synthetic_demo_v2
2026-08-02,Belagavi,potato,1620.17,1425.75,1814.59,6.68,24.96,60.82,synthetic_demo_v2
2026-08-03,Belagavi,potato,1612.87,1419.33,1806.42,5.85,24.15,53.02,synthetic_demo_v2
2026-08-04,Belagavi,potato,1603.09,1410.72,1795.46,6.26,25.22,51.19,synthetic_demo_v2
2026-08-05,Belagavi,potato,1635.14,1438.92,1831.36,0.0,23.8,65.06,synthetic_demo_v2
2026-08-06,Belagavi,potato,1600.85,1408.75,1792.96,1.79,23.85,72.49,synthetic_demo_v2
2026-08-07,Belagavi,potato,1591.72,1400.71,1782.73,7.87,22.12,59.26,synthetic_demo_v2
2026-08-08,Belagavi,potato,1534.95,1350.76,1719.15,3.72,23.68,71.12,synthetic_demo_v2
2026-08-09,Belagavi,potato,1542.42,1357.33,1727.51,7.13,21.51,66.34,synthetic_demo_v2
2026-08-10,Belagavi,potato,1518.05,1335.89,1700.22,5.95,22.8,65.43,synthetic_demo_v2
2026-08-11,Belagavi,potato,1577.69,1388.37,1767.02,9.69,23.25,58.42,synthetic_demo_v2
2026-08-12,Belagavi,potato,1599.47,1407.54,1791.41,2.15,22.93,61.62,synthetic_demo_v2
2026-08-13,Belagavi,potato,1554.98,1368.39,1741.58,3.96,24.34,73.09,synthetic_demo_v2
2026-08-14,Belagavi,potato,1530.89,1347.18,1714.59,0.0,21.34,66.47,synthetic_demo_v2
2026-08-15,Belagavi,potato,1490.96,1312.05,1669.88,3.35,23.2,71.6,synthetic_demo_v2
2026-08-16,Belagavi,potato,1420.0,1249.6,1590.4,2.51,23.17,62.23,synthetic_demo_v2
2026-08-17,Belagavi,potato,1438.79,1266.13,1611.44,0.0,22.67,72.26,synthetic_demo_v2
2026-08-18,Belagavi,potato,1415.5,1245.64,1585.36,4.8,23.74,61.69,synthetic_demo_v2
2026-08-19,Belagavi,potato,1423.88,1253.01,1594.74,0.0,23.41,58.76,synthetic_demo_v2
2026-08-20,Belagavi,potato,1394.8,1227.43,1562.18,6.5,23.38,69.71,synthetic_demo_v2
2026-08-21,Belagavi,potato,1348.36,1186.56,1510.16,0.0,22.35,60.33,synthetic_demo_v2
2026-08-22,Belagavi,potato,1364.07,1200.38,1527.75,2.39,22.7,50.81,synthetic_demo_v2
2026-08-23,Belagavi,potato,1426.66,1255.46,1597.86,7.2,24.46,57.85,synthetic_demo_v2
2026-08-24,Belagavi,potato,1380.73,1215.04,1546.42,0.62,22.06,64.11,synthetic_demo_v2
2026-08-25,Belagavi,potato,1397.14,1229.49,1564.8,5.77,21.07,61.47,synthetic_demo_v2
2026-08-26,Belagavi,potato,1410.3,1241.06,1579.54,11.91,23.76,61.18,synthetic_demo_v2
2026-08-27,Belagavi,potato,1423.29,1252.49,1594.08,10.94,23.25,64.2,synthetic_demo_v2
2026-08-28,Belagavi,potato,1502.36,1322.08,1682.64,4.49,23.81,69.84,synthetic_demo_v2
2026-08-29,Belagavi,potato,1461.25,1285.9,1636.6,3.28,22.78,70.48,synthetic_demo_v2
2026-08-30,Belagavi,potato,1450.9,1276.8,1625.01,0.0,22.94,69.07,synthetic_demo_v2
2026-08-31,Belagavi,potato,1448.27,1274.48,1622.07,0.0,24.14,74.65,synthetic_demo_v2
2026-09-01,Belagavi,potato,1432.01,1260.17,1603.85,5.09,24.47,70.73,synthetic_demo_v2
2026-09-02,Belagavi,potato,1422.23,1251.57,1592.9,0.0,24.92,66.39,synthetic_demo_v2
2026-01-26,Shivamogga,tomato,1809.12,1592.02,2026.21,1.24,26.84,50.87,synthetic_demo_v2
2026-01-27,Shivamogga,tomato,1830.31,1610.67,2049.94,9.41,26.75,71.54,synthetic_demo_v2
2026-01-28,Shivamogga,tomato,1824.91,1605.92,2043.9,2.92,27.08,70.32,synthetic_demo_v2
2026-01-29,Shivamogga,tomato,1825.25,1606.22,2044.28,10.28,26.45,66.19,synthetic_demo_v2
2026-01-30,Shivamogga,tomato,1907.9,1678.95,2136.85,10.21,26.29,61.56,synthetic_demo_v2
2026-01-31,Shivamogga,tomato,1935.57,1703.3,2167.83,0.0,27.45,66.49,synthetic_demo_v2
2026-02-01,Shivamogga,tomato,1888.15,1661.57,2114.72,3.09,26.66,72.22,synthetic_demo_v2
2026-02-02,Shivamogga,tomato,1906.16,1677.42,2134.9,5.24,28.61,63.75,synthetic_demo_v2
2026-02-03,Shivamogga,tomato,1906.5,1677.72,2135.28,7.77,26.38,60.56,synthetic_demo_v2
2026-02-04,Shivamogga,tomato,1872.96,1648.2,2097.71,10.91,28.24,64.46,synthetic_demo_v2
2026-02-05,Shivamogga,tomato,1913.19,1683.61,2142.77,11.74,27.12,65.39,synthetic_demo_v2
2026-02-06,Shivamogga,tomato,1943.39,1710.18,2176.59,8.37,26.39,67.12,synthetic_demo_v2
2026-02-07,Shivamogga,tomato,1915.13,1685.31,2144.94,1.52,28.14,58.94,synthetic_demo_v2
2026-02-08,Shivamogga,tomato,1905.19,1676.57,2133.81,7.21,28.65,70.72,synthetic_demo_v2
2026-02-09,Shivamogga,tomato,1877.76,1652.43,2103.09,0.96,29.75,65.43,synthetic_demo_v2
2026-02-10,Shivamogga,tomato,1891.87,1664.84,2118.89,0.0,27.48,63.04,synthetic_demo_v2
2026-02-11,Shivamogga,tomato,1884.61,1658.46,2110.77,0.0,28.09,55.7,synthetic_demo_v2
2026-02-12,Shivamogga,tomato,1967.14,1731.08,2203.19,0.0,28.89,66.85,synthetic_demo_v2
2026-02-13,Shivamogga,tomato,1954.34,1719.82,2188.86,0.0,28.58,60.25,synthetic_demo_v2
2026-02-14,Shivamogga,tomato,1955.59,1720.92,2190.26,0.0,26.17,73.17,synthetic_demo_v2
2026-02-15,Shivamogga,tomato,1993.55,1754.32,2232.77,4.28,29.58,77.67,synthetic_demo_v2
2026-02-16,Shivamogga,tomato,1931.21,1699.46,2162.96,3.67,27.83,62.64,synthetic_demo_v2
2026-02-17,Shivamogga,tomato,1929.42,1697.89,2160.95,8.12,28.26,82.38,synthetic_demo_v2
2026-02-18,Shivamogga,tomato,1920.77,1690.28,2151.26,0.0,28.23,59.9,synthetic_demo_v2
2026-02-19,Shivamogga,tomato,1922.2,1691.54,2152.87,0.76,28.36,64.21,synthetic_demo_v2
2026-02-20,Shivamogga,tomato,1893.62,1666.39,2120.86,0.0,28.35,64.26,synthetic_demo_v2
2026-02-21,Shivamogga,tomato,1833.32,1613.32,2053.32,5.71,30.62,59.35,synthetic_demo_v2
2026-02-22,Shivamogga,tomato,1876.87,1651.65,2102.1,0.84,27.4,62.7,synthetic_demo_v2
2026-02-23,Shivamogga,tomato,1937.16,1704.7,2169.62,3.32,29.55,67.42,synthetic_demo_v2
2026-02-24,Shivamogga,tomato,1979.53,1741.99,2217.07,2.38,29.99,76.38,synthetic_demo_v2
2026-02-25,Shivamogga,tomato,1953.35,1718.95,2187.75,1.95,30.52,68.37,synthetic_demo_v2
2026-02-26,Shivamogga,tomato,1981.24,1743.49,2218.99,6.87,28.88,62.92,synthetic_demo_v2
2026-02-27,Shivamogga,tomato,1930.37,1698.73,2162.02,0.0,29.33,79.66,synthetic_demo_v2
2026-02-28,Shivamogga,tomato,1976.55,1739.37,2213.74,0.0,29.2,75.52,synthetic_demo_v2
2026-03-01,Shivamogga,tomato,1960.2,1724.97,2195.42,5.19,28.32,62.01,synthetic_demo_v2
2026-03-02,Shivamogga,tomato,1986.94,1748.51,2225.37,4.35,29.71,58.56,synthetic_demo_v2
2026-03-03,Shivamogga,tomato,1989.16,1750.46,2227.85,5.32,30.26,54.81,synthetic_demo_v2
2026-03-04,Shivamogga,tomato,1995.26,1755.83,2234.69,0.0,30.12,54.39,synthetic_demo_v2
2026-03-05,Shivamogga,tomato,1985.95,1747.64,2224.26,11.94,31.02,56.4,synthetic_demo_v2
2026-03-06,Shivamogga,tomato,1968.09,1731.92,2204.26,3.5,30.67,41.48,synthetic_demo_v2
2026-03-07,Shivamogga,tomato,2027.39,1784.1,2270.67,7.9,30.47,68.82,synthetic_demo_v2
2026-03-08,Shivamogga,tomato,2043.2,1798.01,2288.38,0.0,30.42,63.41,synthetic_demo_v2
2026-03-09,Shivamogga,tomato,1995.95,1756.43,2235.46,2.6,29.76,58.87,synthetic_demo_v2
2026-03-10,Shivamogga,tomato,1977.66,1740.34,2214.97,2.99,29.36,62.13,synthetic_demo_v2
2026-03-11,Shivamogga,tomato,1949.99,1715.99,2183.99,6.74,29.86,74.0,synthetic_demo_v2
2026-03-12,Shivamogga,tomato,1885.81,1659.52,2112.11,1.01,31.73,48.31,synthetic_demo_v2
2026-03-13,Shivamogga,tomato,1967.33,1731.25,2203.4,0.0,29.95,50.14,synthetic_demo_v2
2026-03-14,Shivamogga,tomato,1931.53,1699.75,2163.32,0.85,30.83,53.2,synthetic_demo_v2
2026-03-15,Shivamogga,tomato,1904.74,1676.17,2133.31,1.1,30.37,66.48,synthetic_demo_v2
2026-03-16,Shivamogga,tomato,1891.25,1664.3,2118.2,7.19,29.77,53.68,synthetic_demo_v2
2026-03-17,Shivamogga,tomato,1915.61,1685.73,2145.48,9.24,32.95,64.75,synthetic_demo_v2
2026-03-18,Shivamogga,tomato,1907.63,1678.72,2136.55,5.11,30.62,63.83,synthetic_demo_v2
2026-03-19,Shivamogga,tomato,1876.41,1651.24,2101.58,5.17,31.52,65.24,synthetic_demo_v2
2026-03-20,Shivamogga,tomato,1918.08,1687.91,2148.25,5.67,30.64,83.05,synthetic_demo_v2
2026-03-21,Shivamogga,tomato,1915.14,1685.32,2144.95,2.19,30.55,74.02,synthetic_demo_v2
2026-03-22,Shivamogga,tomato,1970.59,1734.12,2207.06,5.1,30.73,76.21,synthetic_demo_v2
2026-03-23,Shivamogga,tomato,2025.78,1782.69,2268.88,1.32,32.28,51.11,synthetic_demo_v2
2026-03-24,Shivamogga,tomato,2053.96,1807.49,2300.44,2.88,29.69,65.55,synthetic_demo_v2
2026-03-25,Shivamogga,tomato,2066.82,1818.8,2314.84,0.0,30.94,62.91,synthetic_demo_v2
2026-03-26,Shivamogga,tomato,2107.41,1854.52,2360.3,4.91,31.8,75.72,synthetic_demo_v2
2026-03-27,Shivamogga,tomato,2078.23,1828.84,2327.62,1.07,29.2,72.49,synthetic_demo_v2
2026-03-28,Shivamogga,tomato,2087.36,1836.88,2337.85,5.46,31.33,66.38,synthetic_demo_v2
2026-03-29,Shivamogga,tomato,1949.94,1715.95,2183.94,0.0,31.4,75.37,synthetic_demo_v2
2026-03-30,Shivamogga,tomato,2001.16,1761.02,2241.3,4.0,31.45,59.31,synthetic_demo_v2
2026-03-31,Shivamogga,tomato,1954.99,1720.39,2189.59,0.0,28.9,55.02,synthetic_demo_v2
2026-04-01,Shivamogga,tomato,1852.97,1630.61,2075.32,1.78,29.4,73.72,synthetic_demo_v2
2026-04-02,Shivamogga,tomato,1846.25,1624.7,2067.8,1.4,31.51,56.59,synthetic_demo_v2
2026-04-03,Shivamogga,tomato,1843.52,1622.3,2064.74,0.92,30.23,67.24,synthetic_demo_v2
2026-04-04,Shivamogga,tomato,1854.8,1632.23,2077.38,8.63,31.76,76.74,synthetic_demo_v2
2026-04-05,Shivamogga,tomato,1850.51,1628.44,2072.57,2.66,30.86,72.35,synthetic_demo_v2
2026-04-06,Shivamogga,tomato,1819.3,1600.99,2037.62,8.44,30.57,55.24,synthetic_demo_v2
2026-04-07,Shivamogga,tomato,1800.43,1584.38,2016.48,3.57,32.36,71.97,synthetic_demo_v2
2026-04-08,Shivamogga,tomato,1819.05,1600.76,2037.33,9.15,32.67,62.09,synthetic_demo_v2
2026-04-09,Shivamogga,tomato,1819.82,1601.44,2038.2,0.0,30.7,67.34,synthetic_demo_v2
2026-04-10,Shivamogga,tomato,1808.69,1591.65,2025.73,0.0,31.74,55.21,synthetic_demo_v2
2026-04-11,Shivamogga,tomato,1821.0,1602.48,2039.52,1.11,31.0,60.73,synthetic_demo_v2
2026-04-12,Shivamogga,tomato,1862.43,1638.94,2085.92,5.57,31.21,68.96,synthetic_demo_v2
2026-04-13,Shivamogga,tomato,1832.29,1612.41,2052.16,6.28,31.75,80.36,synthetic_demo_v2
2026-04-14,Shivamogga,tomato,1829.62,1610.07,2049.18,6.75,30.69,59.07,synthetic_demo_v2
2026-04-15,Shivamogga,tomato,1767.13,1555.08,1979.19,3.42,30.1,74.32,synthetic_demo_v2
2026-04-16,Shivamogga,tomato,1714.64,1508.88,1920.4,5.2,31.05,63.09,synthetic_demo_v2
2026-04-17,Shivamogga,tomato,1735.73,1527.44,1944.02,0.0,30.23,63.7,synthetic_demo_v2
2026-04-18,Shivamogga,tomato,1724.13,1517.23,1931.02,0.0,31.54,51.76,synthetic_demo_v2
2026-04-19,Shivamogga,tomato,1737.4,1528.91,1945.89,10.48,28.97,64.64,synthetic_demo_v2
2026-04-20,Shivamogga,tomato,1736.57,1528.18,1944.96,0.9,30.94,58.88,synthetic_demo_v2
2026-04-21,Shivamogga,tomato,1721.8,1515.18,1928.42,3.25,31.9,72.77,synthetic_demo_v2
2026-04-22,Shivamogga,tomato,1724.91,1517.92,1931.9,5.53,29.95,60.99,synthetic_demo_v2
2026-04-23,Shivamogga,tomato,1685.21,1482.99,1887.44,7.62,32.26,67.63,synthetic_demo_v2
2026-04-24,Shivamogga,tomato,1637.42,1440.93,1833.91,0.0,31.75,65.42,synthetic_demo_v2
2026-04-25,Shivamogga,tomato,1620.98,1426.47,1815.5,9.22,32.46,75.41,synthetic_demo_v2
2026-04-26,Shivamogga,tomato,1618.93,1424.65,1813.2,8.26,30.72,66.54,synthetic_demo_v2
2026-04-27,Shivamogga,tomato,1644.0,1446.72,1841.28,0.0,29.65,61.07,synthetic_demo_v2
2026-04-28,Shivamogga,tomato,1595.64,1404.17,1787.12,8.6,30.54,72.73,synthetic_demo_v2
2026-04-29,Shivamogga,tomato,1582.01,1392.17,1771.85,9.41,29.69,85.22,synthetic_demo_v2
2026-04-30,Shivamogga,tomato,1640.67,1443.79,1837.56,0.0,31.44,59.45,synthetic_demo_v2
2026-05-01,Shivamogga,tomato,1591.22,1400.27,1782.17,7.11,31.4,62.69,synthetic_demo_v2
2026-05-02,Shivamogga,tomato,1645.41,1447.96,1842.86,4.07,32.23,57.18,synthetic_demo_v2
2026-05-03,Shivamogga,tomato,1728.72,1521.27,1936.16,0.41,31.19,85.32,synthetic_demo_v2
2026-05-04,Shivamogga,tomato,1713.38,1507.77,1918.98,0.36,29.02,82.58,synthetic_demo_v2
2026-05-05,Shivamogga,tomato,1730.1,1522.49,1937.71,2.2,30.41,50.68,synthetic_demo_v2
2026-05-06,Shivamogga,tomato,1693.24,1490.05,1896.43,3.77,30.75,65.02,synthetic_demo_v2
2026-05-07,Shivamogga,tomato,1705.83,1501.13,1910.53,0.16,30.77,67.84,synthetic_demo_v2
2026-05-08,Shivamogga,tomato,1698.17,1494.39,1901.95,5.08,30.12,77.15,synthetic_demo_v2
2026-05-09,Shivamogga,tomato,1706.72,1501.91,1911.53,0.0,29.1,66.04,synthetic_demo_v2
2026-05-10,Shivamogga,tomato,1641.94,1444.91,1838.98,4.39,29.25,48.23,synthetic_demo_v2
2026-05-11,Shivamogga,tomato,1610.24,1417.01,1803.47,0.0,29.43,51.93,synthetic_demo_v2
2026-05-12,Shivamogga,tomato,1632.52,1436.62,1828.43,4.49,29.87,60.73,synthetic_demo_v2
2026-05-13,Shivamogga,tomato,1646.32,1448.76,1843.88,0.0,30.45,53.27,synthetic_demo_v2
2026-05-14,Shivamogga,tomato,1615.59,1421.72,1809.46,5.28,30.74,69.03,synthetic_demo_v2
2026-05-15,Shivamogga,tomato,1619.72,1425.36,1814.09,0.0,29.88,75.78,synthetic_demo_v2
2026-05-16,Shivamogga,tomato,1630.02,1434.42,1825.62,0.0,28.57,77.58,synthetic_demo_v2
2026-05-17,Shivamogga,tomato,1590.11,1399.3,1780.92,0.0,30.74,59.11,synthetic_demo_v2
2026-05-18,Shivamogga,tomato,1618.24,1424.05,1812.43,5.46,29.69,73.3,synthetic_demo_v2
2026-05-19,Shivamogga,tomato,1599.57,1407.62,1791.52,9.16,28.63,67.95,synthetic_demo_v2
2026-05-20,Shivamogga,tomato,1563.34,1375.74,1750.94,9.06,31.75,69.38,synthetic_demo_v2
2026-05-21,Shivamogga,tomato,1565.9,1377.99,1753.81,4.41,28.43,51.18,synthetic_demo_v2
2026-05-22,Shivamogga,tomato,1573.04,1384.28,1761.81,3.45,28.96,61.6,synthetic_demo_v2
2026-05-23,Shivamogga,tomato,1634.84,1438.66,1831.02,0.0,29.94,65.54,synthetic_demo_v2
2026-05-24,Shivamogga,tomato,1613.51,1419.89,1807.13,0.77,27.88,67.59,synthetic_demo_v2
2026-05-25,Shivamogga,tomato,1662.55,1463.05,1862.06,1.74,29.02,58.26,synthetic_demo_v2
2026-05-26,Shivamogga,tomato,1665.81,1465.92,1865.71,10.08,27.4,56.27,synthetic_demo_v2
2026-05-27,Shivamogga,tomato,1640.08,1443.27,1836.89,4.48,27.86,66.2,synthetic_demo_v2
2026-05-28,Shivamogga,tomato,1620.31,1425.87,1814.74,1.96,29.29,43.07,synthetic_demo_v2
2026-05-29,Shivamogga,tomato,1604.52,1411.98,1797.07,2.03,28.33,60.93,synthetic_demo_v2
2026-05-30,Shivamogga,tomato,1584.43,1394.3,1774.57,12.96,27.95,62.15,synthetic_demo_v2
2026-05-31,Shivamogga,tomato,1633.89,1437.82,1829.96,0.0,28.12,65.7,synthetic_demo_v2
2026-06-01,Shivamogga,tomato,1649.59,1451.64,1847.54,5.5,27.39,65.5,synthetic_demo_v2
2026-06-02,Shivamogga,tomato,1707.97,1503.02,1912.93,0.0,28.24,72.26,synthetic_demo_v2
2026-06-03,Shivamogga,tomato,1696.73,1493.12,1900.34,11.86,27.57,63.67,synthetic_demo_v2
2026-06-04,Shivamogga,tomato,1703.62,1499.19,1908.06,3.74,27.44,75.15,synthetic_demo_v2
2026-06-05,Shivamogga,tomato,1687.62,1485.1,1890.13,0.34,29.6,67.99,synthetic_demo_v2
2026-06-06,Shivamogga,tomato,1703.6,1499.17,1908.03,5.1,29.25,72.22,synthetic_demo_v2
2026-06-07,Shivamogga,tomato,1692.88,1489.73,1896.02,0.0,27.41,86.12,synthetic_demo_v2
2026-06-08,Shivamogga,tomato,1701.03,1496.91,1905.15,0.0,28.61,51.5,synthetic_demo_v2
2026-06-09,Shivamogga,tomato,1714.32,1508.6,1920.04,0.0,27.27,65.82,synthetic_demo_v2
2026-06-10,Shivamogga,tomato,1717.44,1511.35,1923.53,5.02,28.97,63.35,synthetic_demo_v2
2026-06-11,Shivamogga,tomato,1760.63,1549.36,1971.91,0.0,27.88,64.6,synthetic_demo_v2
2026-06-12,Shivamogga,tomato,1823.77,1604.91,2042.62,0.0,27.2,65.8,synthetic_demo_v2
2026-06-13,Shivamogga,tomato,1849.3,1627.39,2071.22,1.82,26.11,51.42,synthetic_demo_v2
2026-06-14,Shivamogga,tomato,1865.07,1641.26,2088.88,0.0,27.7,68.49,synthetic_demo_v2
2026-06-15,Shivamogga,tomato,1857.9,1634.95,2080.85,7.24,25.17,63.62,synthetic_demo_v2
2026-06-16,Shivamogga,tomato,1858.3,1635.3,2081.3,11.95,26.24,71.43,synthetic_demo_v2
2026-06-17,Shivamogga,tomato,1860.3,1637.07,2083.54,0.0,26.91,51.12,synthetic_demo_v2
2026-06-18,Shivamogga,tomato,1852.22,1629.95,2074.48,10.35,25.12,54.28,synthetic_demo_v2
2026-06-19,Shivamogga,tomato,1843.93,1622.66,2065.2,0.0,26.6,65.86,synthetic_demo_v2
2026-06-20,Shivamogga,tomato,1835.21,1614.98,2055.43,4.35,26.53,75.75,synthetic_demo_v2
2026-06-21,Shivamogga,tomato,1875.9,1650.79,2101.0,2.34,26.62,66.5,synthetic_demo_v2
2026-06-22,Shivamogga,tomato,1873.95,1649.08,2098.83,4.62,26.13,77.27,synthetic_demo_v2
2026-06-23,Shivamogga,tomato,1901.3,1673.14,2129.46,0.0,25.82,59.65,synthetic_demo_v2
2026-06-24,Shivamogga,tomato,1841.11,1620.18,2062.04,10.4,27.23,65.58,synthetic_demo_v2
2026-06-25,Shivamogga,tomato,1834.64,1614.49,2054.8,7.46,24.64,68.12,synthetic_demo_v2
